"LIST-ID","occups"
"483875","curator"
"483914","medicus"
"483916","lignarius"
"483962","sagittarius"
"484066","cornicen"
"484096","medicus"
"484301","negotiator paenularius"
"484301","negotiator"
"484301","cretaria"
"484555","aeneator"
"484597","vexillarius"
"484610","lignarius"
"484736","lignarius"
"484821","negotians"
"484850","curator"
"484869","negotiator"
"484870","negotiator"
"484870","cretaria"
"484969","medicus"
"484970","structor"
"484982","negotiator salsari leguminari"
"484997","gladiarius"
"485040","armamentarius"
"485043","scutarius"
"485047","vinarius"
"485091","medicus"
"485109","medicus"
"485162","circitor"
"485179","negotiator"
"485228","medicus"
"485250","curator"
"485509","curator"
"485559","curator"
"485619","faber"
"485626","faber"
"485629","curator"
"485630","curator"
"485630","curator"
"485631","curator"
"485631","curator"
"485636","faber"
"486022","aerarius"
"486265","scriba"
"486265","scriba"
"486266","scriba"
"486266","scriba"
"486281","argentarius"
"486333","forensis"
"486362","sutor"
"486364","piscator"
"486364","propola"
"486407","tonsor"
"486416","faber lapidarius"
"486417","pistor"
"486455","pistor"
"486548","gladiator"
"486567","figulus"
"486664","medicus"
"486742","curator"
"486744","medicus"
"486834","faber argentarius"
"486834","conflator"
"487130","argentarius"
"487153","lanarius"
"487175","pistor"
"487316","faber"
"487334","faber"
"487559","faber"
"487653","faber"
"487782","conditor"
"487859","sutor"
"487879","faber"
"487881","pistor"
"487934","fullo"
"488068","scriba"
"488071","venator"
"488209","faber"
"488401","scriba"
"488410","artifex"
"488521","faber"
"488521","faber"
"488927","venator"
"489040","pectenarius"
"489040","clavarius"
"489040","fullo"
"489040","fullo"
"489040","sutor"
"489150","faber"
"489186","faber"
"489187","faber"
"489189","faber"
"489214","copo"
"489218","aerarius"
"489257","curator"
"489298","medicus"
"489460","argentarius"
"489460","vasclarius"
"489849","faber"
"489892","curator"
"489901","venator"
"489903","curator"
"489904","curator"
"489914","venator"
"489920","curator"
"489927","medicus"
"489945","aerarius"
"489945","curator"
"489945","navalis"
"489948","argentarius"
"489948","coactor"
"489989","curator"
"489990","lecticarius"
"489992","curator"
"489997","curator"
"489997","curator"
"490004","argentarius"
"490005","curator"
"490014","aerarius"
"490018","curator"
"490018","curator"
"490018","curator"
"490022","dendrophorus"
"490026","embaenitarius"
"490026","curator"
"490026","curator"
"490029","carbonarus"
"490031","curator"
"490031","curator"
"490031","curator"
"490044","gisiarius"
"490084","faber"
"490094","curator"
"490098","medicus"
"490100","aerarius"
"490115","curator"
"490115","curator"
"490141","architectus"
"490141","sagarius"
"490163","curator"
"490163","curator"
"490204","faber tignuarius"
"490204","negotians"
"490204","vinarius"
"490209","possessor"
"490209","susceptor"
"490245","curator"
"490246","curator"
"490247","aerarius"
"490247","curator"
"490251","medicus"
"490261","curator"
"490304","forensis"
"490305","curator"
"490332","scriba"
"490350","propola"
"490351","ustor"
"490351","ustor"
"490354","curator"
"490399","medicus"
"490402","scriptor"
"490438","faber"
"490439","aerarius"
"490459","aerarius"
"490468","aerarius"
"490481","frumentarius"
"490502","argentarius"
"490502","coactor"
"490514","faber navalis"
"490532","faber"
"490534","curator"
"490546","pantomimus"
"490585","armamentarius"
"490593","curator"
"490593","scriba"
"490610","glutinator"
"490610","topiarius"
"490610","topiarius"
"490619","lotorus"
"490620","possessor"
"490627","curator"
"490628","curator"
"490628","curator"
"490629","curator"
"490630","curator"
"490630","curator"
"490631","curator"
"490631","curator"
"490632","curator"
"490655","copo"
"490664","imaginarius"
"490664","scriba"
"490695","faber"
"490705","structor"
"490723","dendrophorus"
"490723","curator"
"490724","curator"
"490760","dissignator"
"490774","curator"
"490774","curator"
"490777","faber tignarius"
"490779","scriba"
"490803","scaenicus"
"490805","salinator"
"490805","picarius"
"490806","mensor"
"490823","curator"
"490823","curator"
"490823","curator"
"490832","faber"
"490836","medicus"
"490847","curator"
"490851","marmorarius"
"490861","curator"
"490877","purpurarius"
"490877","mercator"
"490884","scriba"
"490884","faber"
"490890","unctor"
"490896","pellio"
"490908","navalis"
"490909","curator"
"490910","parasitus"
"490919","faber"
"490982","navicularius"
"490982","curator"
"490994","curator"
"490998","faber tignuarius"
"490998","navicularius"
"490998","nummularius"
"490998","lyntrarius"
"490998","negotiator"
"491017","officinator"
"491019","urinator"
"491022","navicularius"
"491023","curator"
"491025","lenuncularius"
"491026","lenuncularius"
"491026","stuppator"
"491027","faber tignuarius"
"491027","dendrophorus"
"491028","faber tignuarius"
"491031","navicularius"
"491031","curator"
"491043","cerarius"
"491043","scriba"
"491047","faber tignuarius"
"491050","faber tignuarius"
"491050","navalis"
"491050","faber"
"491085","argentarius"
"491085","coactor"
"491099","dendrophorus"
"491100","cerarius"
"491100","scriba"
"491102","hastifer"
"491103","cerarius"
"491103","scriba"
"491119","fullo"
"491211","pistor"
"491215","dendrophorus"
"491215","navigans"
"491221","aerarius"
"491224","faber"
"491226","faber"
"491228","lenuncularius"
"491242","faber"
"491260","faber tignarius"
"491261","pistor"
"491262","faber tignuarius"
"491271","aerarius"
"491274","frumentarius"
"491274","mensor"
"491274","pistor"
"491274","pistor"
"491275","curator"
"491289","stuppator"
"491289","restio"
"491294","negotians"
"491295","negotians"
"491299","negotians"
"491303","calcarius"
"491307","curator"
"491311","scriba"
"491315","aerarius"
"491315","curator"
"491316","aerarius"
"491318","pantomimus"
"491320","curator navium"
"491322","coactor"
"491322","curator"
"491323","faber tignuarius"
"491323","scaenicus"
"491323","cerarius"
"491323","scriba"
"491323","scriba"
"491323","scriba"
"491326","navicularius"
"491327","faber tignuarius"
"491327","faber tignuarius"
"491335","curator"
"491357","ornatrix"
"491357","ornatrix"
"491357","ornatrix"
"491357","ornatrix"
"491357","ornatrix"
"491357","ornatrix"
"491357","ornatrix"
"491357","ornatrix"
"491362","officinator"
"491372","faber tignarius"
"491375","aedifex"
"491376","retiarius"
"491392","mensor"
"491393","medicus"
"491402","negotians"
"491403","negotians"
"491404","negotians"
"491404","vinarius"
"491406","faber"
"491411","anabolicarius"
"491427","negotians"
"491427","vinarius"
"491431","aerarius"
"491431","faber"
"491432","aerarius"
"491435","frumentarius"
"491435","mensor"
"491437","faber navalis"
"491437","faber navalis"
"491437","aerarius"
"491437","curator"
"491438","statuarius"
"491439","aerarius"
"491439","faber"
"491441","negotians"
"491442","curator"
"491447","aerarius"
"491448","faber tignuarius"
"491448","argentarius"
"491448","coactor"
"491453","frumentarius"
"491453","mensor"
"491455","machinator"
"491460","curator"
"491501","curator"
"491504","gladiator"
"491504","scaenicus"
"491508","navalis"
"491529","faber"
"491585","infector"
"491591","pistor"
"491595","gladiator"
"491595","gladiator"
"491596","athleta"
"491626","copo"
"491642","curator"
"491649","arcarius"
"491681","gladiator"
"491685","fullo"
"491697","fullo"
"491715","gladiator"
"491716","gladiator"
"491716","gladiator"
"491725","gemmarius"
"491725","caelator"
"491733","violarius"
"491752","faber"
"491757","faber"
"491773","gladiator"
"491797","mercator"
"491797","mercator"
"491797","mercator"
"491797","mercator"
"491799","possessor"
"491807","curator"
"491827","arcarius"
"491827","arcarius"
"491836","mercator"
"491868","arcarius"
"491881","tibicinus"
"491895","curator"
"491951","scriba"
"491954","curator"
"491955","curator"
"491955","curator"
"491955","faber"
"491958","scabillarius"
"491962","libitinarius"
"491962","redemptor"
"491962","redemptor"
"491962","aerarius"
"491962","aerarius"
"491962","ustor"
"491993","conditor"
"491998","curator"
"491998","curator"
"492002","curator"
"492004","curator"
"492005","dendrophorus"
"492005","dendrophorus"
"492005","dendrophorus"
"492009","curator"
"492010","scaenicus"
"492021","cellarius"
"492026","medicus"
"492037","faber"
"492044","margaritarius"
"492072","curator"
"492072","faber"
"492080","curator"
"492085","curator"
"492103","vexillarius"
"492103","faber"
"492117","curator"
"492117","curator"
"492117","curator"
"492122","curator"
"492138","curator"
"492140","structor"
"492144","artifex"
"492147","scaenicus"
"492151","curator"
"492164","curator"
"492205","medicus"
"492220","argentarius"
"492220","coactor"
"492243","curator"
"492243","curator"
"492243","curator"
"492244","curator"
"492244","curator"
"492244","curator"
"492245","vexillarius"
"492248","faber"
"492252","faber"
"492253","dissignator"
"492283","curator"
"492290","intestinarius"
"492290","redemptor"
"492297","faber"
"492301","faber tignuarius"
"492315","medicus"
"492322","curator"
"492322","curator"
"492342","curator"
"492351","curator"
"492351","curator"
"492351","curator"
"492374","dendrophorus"
"492398","faber"
"492409","curator"
"492418","dendrophorus"
"492419","vinarius"
"492439","poeta"
"492471","aerarius"
"492544","curator"
"492622","curator"
"492754","curator"
"492754","faber"
"492776","purpurarius"
"492776","negotiator"
"492785","nauta"
"492789","navigans"
"492789","nauta"
"492792","centonarius"
"492792","negotiator"
"492792","nauta"
"492803","ratiarius"
"492848","frumentarius"
"492851","negotiator"
"492860","vinariarius"
"492860","negotiator"
"492860","nauta"
"492872","curator"
"492878","scaenicus"
"492878","polio"
"492904","nauta"
"492927","cuparius"
"492930","curator"
"492977","nauta"
"493041","gladiator"
"493041","salarius"
"493041","salarius"
"493150","argentarius"
"493150","aerarius"
"493189","curator"
"493369","curator"
"493466","medicus"
"493669","sagittarius"
"493669","faber"
"493770","faber"
"493927","faber"
"493937","cornicen"
"493983","ocularius"
"493983","medicus"
"493984","medicus"
"493985","medicus"
"494116","faber"
"494275","faber"
"494278","medicus"
"494445","sutor"
"494512","ustor"
"494542","poeta"
"494588","curator"
"494592","scriba"
"494645","negotiator"
"494783","architectus"
"494832","aurificus"
"494856","gladiator"
"494859","faber tignuarius"
"494862","ocularius"
"494862","medicus"
"494907","medicus"
"494917","decanus"
"494919","curator"
"494920","officinator"
"494920","officinator"
"494965","curator"
"494990","sagittarius"
"494990","sagittarius"
"495016","vexillarius"
"495074","scutarius"
"495094","curator"
"495106","mensor"
"495106","mensor"
"495184","faber"
"495252","institor"
"495287","medicus"
"495314","aquarius"
"495325","curator"
"495350","curator"
"495351","curator"
"495352","curator"
"495354","curator"
"495358","conditor"
"495378","curator"
"495415","medicus"
"495434","curator"
"495452","faber"
"495456","nauta"
"495474","curator"
"495483","curator"
"495504","curator"
"495513","faber navalis"
"495535","medicus"
"495552","lapidarius"
"495552","scalptor"
"495620","arcarius"
"495645","faber"
"495646","faber"
"495647","faber"
"495701","lotor"
"495703","curator"
"495844","vexillarius"
"495887","scriba"
"495887","faber"
"495898","cellarius"
"495911","argentarius"
"496032","pistor"
"496034","scriba"
"496155","medicus"
"496173","ornator"
"496366","possessor"
"496390","possessor"
"496586","curator"
"496612","artifex"
"496617","vexillarius"
"496708","conditor"
"496749","faber"
"496752","faber"
"496753","faber"
"496768","pistor"
"496792","sagittarius"
"496792","sagittarius"
"496792","sagittarius"
"496800","sagittarius"
"496800","sagittarius"
"496801","sagittarius"
"496801","sagittarius"
"496801","sagittarius"
"496801","sagittarius"
"496811","scriba"
"496828","sagittarius"
"496867","conditor"
"496894","vexillarius"
"496895","vexillarius"
"496942","negotians"
"496953","sutor"
"496953","sutor"
"496975","sagittarius"
"496976","sagittarius"
"496976","sagittarius"
"497041","exceptor"
"497042","cornicen"
"497042","cornicen"
"497042","cornicen"
"497064","scriba"
"497082","circitor"
"497082","circitor"
"497089","circitor"
"497109","architectus"
"497128","medicus"
"497130","medicus"
"497152","dendrophorus"
"497192","medicus"
"497248","arcarius"
"497268","nauta"
"497323","sagittarius"
"497333","aerarius"
"497333","curator"
"497333","curator"
"497333","curator"
"497420","vexillarius"
"497430","sagittarius"
"497435","curator"
"497467","scutarius"
"497490","scriba"
"497597","faber"
"497618","faber"
"497623","faber"
"497629","architectus"
"497629","coriarius"
"497716","faber"
"497749","sagittarius"
"497765","medicus"
"497782","frumentarius"
"497821","sagittarius"
"497821","sagittarius"
"497825","circitor"
"497889","mensor"
"497907","purpurarius"
"497936","lapidarius"
"497951","scriba"
"497953","frumentarius"
"497962","frumentarius"
"497966","cornicen"
"497966","cornicen"
"497966","cornicen"
"497966","cornicen"
"497966","cornicen"
"498055","agrimensor"
"498062","medicus"
"498062","venator"
"498067","frumentarius"
"498112","arcarius"
"498113","circitor"
"498114","vexillarius"
"498162","curator"
"498203","possessor"
"498277","scutarius"
"498333","scutarius"
"498336","medicus"
"498466","architectus"
"498489","sagittarius"
"498491","annonarius"
"498533","vexillarius"
"498594","vexillarius"
"498606","negotiator"
"498613","cornicen"
"498616","cornicen"
"498640","medicus"
"498699","armamentarius"
"498726","curator"
"498726","curator"
"498813","codicarius"
"498882","scriba"
"498943","circitor"
"498948","circitor"
"498959","faber"
"498970","faber"
"498992","lapidarius"
"499013","frumentarius"
"499119","lapidarius"
"499136","annonarius"
"499437","nauclerus"
"499449","clavicularius"
"499449","cerarius"
"499449","pollio"
"499493","frumentarius"
"499494","mensor"
"499497","frumentarius"
"499499","frumentarius"
"499503","nauta"
"499577","artefex"
"499645","sagittarius"
"499722","circitor"
"499738","frumentarius"
"499751","medicus"
"499823","lapidarius"
"499832","curator"
"499865","vexillarius"
"499920","faber"
"499987","medicus"
"500027","opifex"
"500103","faber"
"500126","faber argentarius"
"500137","mensor"
"500149","vestiarius"
"500160","mensor"
"500216","centonarius"
"500226","faber"
"500263","faber"
"500306","statuarius"
"500419","navalis"
"500578","negotians"
"500784","cornicen"
"501229","frumentarius"
"501863","arcarius"
"501864","frumentarius"
"501912","curator"
"501912","curator"
"502142","venator"
"502143","venator"
"502213","faber"
"502274","faber"
"502416","negotiator"
"502503","arcarius"
"502546","frumentarius"
"502547","frumentarius"
"502584","subaedianus"
"502756","centonarius"
"502756","centonarius"
"503027","sagittarius"
"503052","librator"
"503093","salarius"
"503094","curator"
"503129","lanarius"
"503244","curator"
"503245","conditor"
"503256","curator"
"503259","curator"
"503259","curator"
"503261","aerarius"
"503266","nauta"
"503290","scaenicus"
"503304","curator"
"503355","dendrophorus"
"503379","curator"
"503386","curator"
"503406","scaenicus"
"503485","sagittarius"
"503486","medicus"
"503507","tabernarius"
"503510","scaenicus"
"504499","lanius"
"504869","curator"
"504922","aerarius"
"504926","possessor"
"504932","curator"
"504975","curator"
"505013","mensor"
"505014","pecuarius"
"505015","frumentarius"
"505036","anularius"
"505037","capsarius"
"505069","curator"
"505078","curator"
"505079","librator"
"505100","curator"
"505101","curator"
"505127","curator"
"505138","cerarius"
"505142","curator"
"505225","possessor"
"505272","vexillarius"
"505317","arcarius"
"505359","aedifex"
"505367","frumentarius"
"505381","structor"
"505415","curator"
"505477","curator"
"505509","scaenicus"
"505518","vestiarius"
"505523","medicus"
"505547","dendrophorus"
"505567","curator"
"505583","scaenicus"
"505584","scaenicus"
"505610","curator"
"505612","curator"
"505615","curator"
"505628","conditor"
"505629","curator"
"505635","scholasticus"
"505635","exceptor"
"505651","curator"
"505682","pantomimus"
"505691","possessor"
"505757","curator"
"505760","frumentarius"
"505892","faber"
"505922","sagittarius"
"505922","sagittarius"
"505936","sagittarius"
"506025","sagittarius"
"506025","sagittarius"
"506061","possessor"
"506192","curator"
"506197","capsarius"
"506197","medicus"
"506207","scaenicus"
"506217","mensor"
"506222","faber"
"506249","frumentarius"
"506267","clavicularius"
"506268","curator"
"506282","nummularius"
"506295","curator"
"506306","frumentarius"
"506318","medicus"
"506335","centonarius"
"506335","faber"
"506347","faber"
"506350","centonarius"
"506350","faber"
"506360","faber"
"506362","centonarius"
"506362","medicus"
"506461","pequarius"
"506463","negotians"
"506497","curator"
"506497","curator"
"506498","curator"
"506498","curator"
"506499","curator"
"506499","curator"
"506501","faber"
"506588","mulionus"
"506629","scriba"
"506630","scriba"
"506631","scriba"
"506632","scriba"
"506638","medicus"
"506644","curator"
"506679","faber"
"506725","medicus"
"506746","cornicen"
"506755","cornicen"
"506762","mensor"
"506784","centonarius"
"506784","vexillarius"
"506866","cornicen"
"506879","armamentarius"
"506946","cornicen"
"506951","centonarius"
"506960","centonarius"
"506960","faber"
"506969","lecticarius"
"506973","mensor"
"506982","centonarius"
"506982","faber"
"506983","centonarius"
"506983","faber"
"507014","centonarius"
"507014","faber"
"507030","medicus"
"507032","centonarius"
"507032","faber"
"507034","centonarius"
"507034","faber"
"507055","faber"
"507056","cornicen"
"507062","frumentarius"
"507097","dendrophorus"
"507102","centonarius"
"507120","structor"
"507173","centonarius"
"507536","vexillarius"
"507541","sagittarius"
"507541","sagittarius"
"507571","curator"
"507652","sagittarius"
"507660","sagittarius"
"507680","curator"
"507730","curator"
"507731","negotians"
"507741","curator"
"507742","sagittarius"
"507775","sagittarius"
"507777","sagittarius"
"507787","vexillarius"
"507787","capsarius"
"507800","curator"
"507813","curator"
"507831","curator"
"507840","vexillarius"
"507854","curator"
"507860","vexillarius"
"507869","sagittarius"
"507979","sagittarius"
"507991","sagittarius"
"508046","aerarius"
"508089","conditor"
"508095","vexillarius"
"508116","scriptor"
"508131","negotiator"
"508150","centonarius"
"508156","subaedianus"
"508184","sagittarius"
"508184","sagittarius"
"508185","sagittarius"
"508185","sagittarius"
"508304","armamentarius"
"508393","frumentarius"
"508475","agrimensor"
"508494","frumentarius"
"508497","frumentarius"
"508532","clavicularius"
"508532","clavicularius"
"508704","sagittarius"
"508705","sagittarius"
"508706","sagittarius"
"508719","capsarius"
"508727","sagittarius"
"508729","sagittarius"
"508729","vexillarius"
"508746","faber"
"508751","faber"
"508752","faber"
"508758","centonarius"
"508758","faber"
"508866","centonarius"
"508884","medicus"
"508892","centonarius"
"508892","faber"
"508909","scriptor"
"508914","scriba"
"508937","medicus"
"508956","faber"
"509014","cuparius"
"509217","faber"
"509266","artifex"
"509303","frumentarius"
"509304","faber"
"509505","scriba"
"509582","negotiator"
"509608","curator"
"509610","structor"
"509700","vexillarius"
"509721","vexillarius"
"509723","aerarius"
"509839","negotiator"
"509904","scriba"
"509917","curator"
"509934","sagittarius"
"509943","sagittarius"
"509953","sagittarius"
"509954","sagittarius"
"509954","vexillarius"
"509955","sagittarius"
"509957","sagittarius"
"509958","sagittarius"
"509960","sagittarius"
"509961","sagittarius"
"509986","artifex"
"509994","negotians"
"510118","centonarius"
"510118","centonarius"
"510119","negotians"
"510159","pequarius"
"510189","annonarius"
"510196","nauclerus"
"510199","centonarius"
"510234","arcarius"
"510246","curator"
"510307","sagittarius"
"510346","medicus"
"510360","clavicularius"
"510366","capsarius"
"510426","faber"
"510443","scriba"
"510461","curator"
"510496","vexillarius"
"510564","frumentarius"
"510703","curator"
"510719","frumentarius"
"510729","curator"
"510756","centonarius"
"510801","curator"
"510801","scriba"
"510844","sagittarius"
"510950","clavicularius"
"510951","clavicularius"
"510987","architectus"
"511006","pequarius"
"511013","speculariarius"
"511038","negotiator"
"511097","tubularius"
"511169","camararius"
"511186","capsarius"
"511211","medicus"
"511211","medicus"
"511221","medicus"
"511230","caligarius"
"511230","sutor"
"511356","negotians"
"511685","faber"
"511712","faber"
"511741","faber"
"511747","codicarius"
"511777","faber tignarius"
"511830","arcarius"
"511843","faber"
"511850","nummularius"
"511853","faber"
"511853","faber"
"511897","lanionus"
"511915","faber"
"512022","circitor"
"512063","negotiator"
"512130","sagittarius"
"512147","curator"
"512180","ferrarius"
"512202","scriba"
"512227","centonarius"
"512242","medicus"
"512244","dendrophorus"
"512274","exceptor"
"512286","pequarius"
"512430","negotiator"
"512487","centonarius"
"512488","curator"
"512488","curator"
"512516","candidator"
"512530","scriba"
"512547","vector"
"512555","scriba"
"512580","pictor"
"512608","navalis"
"512659","candidator"
"512678","centonarius"
"512678","faber"
"512682","faber centonarius"
"512752","faber"
"512780","faber"
"512791","faber centonarius"
"512837","negotiator"
"512889","circitor"
"512904","mensor"
"512927","sagittarius"
"512982","faber"
"513001","vexillarius"
"513026","vexillarius"
"513071","structor"
"513077","curator"
"513133","navigans"
"513144","curator"
"513164","scriba"
"513182","gladiator"
"513198","aerarius"
"513201","curator"
"513201","curator"
"513205","faber"
"513221","curator"
"513229","faber"
"513281","centonarius"
"513281","faber"
"513314","clibanarius"
"513410","sagittarius"
"513427","factor"
"513429","conditor"
"513429","curator"
"513622","sagittarius"
"513821","sagittarius"
"513821","sagittarius"
"513876","negotiator"
"513892","negotiator"
"513892","vestiarius"
"513900","negotiator artis purpurariae"
"513906","negotiator"
"513909","negotiator"
"513909","cretaria"
"513943","lanius"
"513962","negotiator"
"513994","vexillarius"
"514008","negotiator"
"514049","sagittarius"
"514211","molinarius"
"514380","sagittarius"
"514387","negotiator artis vestiariae"
"514405","vinariarius"
"514405","negotians"
"514410","sagittarius"
"514410","sagittarius"
"514429","vexillarius"
"514484","negotiator"
"514490","pollio"
"514500","medicus"
"514518","medicus"
"514666","curator"
"514673","curator"
"514678","curator"
"514702","negotiator"
"514723","aerarius"
"514755","medicus"
"514758","ballistarius"
"514763","cerarius"
"514796","officinator"
"514824","fossor"
"514826","fossor"
"514855","margaritarius"
"514873","artifex"
"514875","curator"
"514882","figulus"
"514899","pistor"
"514900","vestificus"
"514908","porcinarius"
"514918","fossor"
"514931","scriba"
"514939","tector"
"514944","faber argentarius"
"514955","glutinarius"
"514965","archimagirus"
"514965","cocus"
"514966","cocus"
"514979","fossor"
"514980","artifex"
"514980","faber"
"514987","opifex"
"514990","mulionus"
"514994","scriptor"
"514999","confector"
"515000","curator"
"515080","negotiator materiarius"
"515090","curator"
"515117","caelator"
"515128","lanipendia"
"515162","aurifex"
"515190","vestiarius"
"515330","scriba"
"515341","scriba"
"515353","scriba"
"515455","curator"
"515489","curator"
"515505","diffusor"
"515505","olearius"
"515630","fossor"
"515817","negotians"
"515824","frumentarius"
"515826","fossor"
"515837","capsarius"
"515852","sarcinatrix"
"515852","sutor"
"515858","sarcinatrix"
"515881","aerarius"
"515889","medicus"
"515945","architectus"
"515982","lecticarius"
"516003","curator"
"516045","frumentarius"
"516046","frumentarius"
"516047","eborarius"
"516064","frumentarius"
"516104","frumentarius"
"516134","coactor"
"516139","plumbarius"
"516144","archimagirus"
"516169","mimus"
"516171","lanarius"
"516187","scriptor"
"516189","architectus"
"516192","aurificus"
"516194","scriba"
"516197","cocus"
"516203","lintiarius"
"516217","unctor"
"516217","unctor"
"516238","tonsor"
"516258","faber"
"516258","faber"
"516260","curator"
"516268","circitor"
"516287","coactor"
"516287","coactor"
"516289","eborarius"
"516290","lanius"
"516324","argentarius"
"516340","frumentarius"
"516341","ocularius"
"516341","medicus"
"516342","tibicinus"
"516344","redemptor"
"516345","dissignator"
"516348","aurifex"
"516351","olearius"
"516352","aurufex"
"516364","fontanus"
"516364","fullo"
"516374","aerarius"
"516374","aerarius"
"516385","aerarius"
"516385","curator"
"516389","aerarius"
"516389","aerarius"
"516389","curator"
"516389","curator"
"516392","curator"
"516395","suarius"
"516402","scriba"
"516403","scriba"
"516403","scriba"
"516404","scriba"
"516421","faber"
"516423","sagittarius"
"516425","sagittarius"
"516425","faber"
"516432","vestitor"
"516433","ornatrix"
"516434","unctor"
"516443","structor"
"516448","ornatrix"
"516453","ornatrix"
"516453","aurifex"
"516455","vestiarius"
"516462","vestiarius"
"516462","piscator"
"516462","curator"
"516462","curator"
"516462","medicus"
"516462","medicus"
"516462","ornator"
"516462","cocus"
"516462","sutor"
"516473","aerarius"
"516504","aerarius"
"516523","dendrophorus"
"516534","venator"
"516543","scriba"
"516544","vexillarius"
"516544","curator"
"516550","ornatrix"
"516552","pictor"
"516553","structor"
"516554","topiarius"
"516558","scaenicus"
"516560","conditor"
"516560","curator"
"516560","scriba"
"516560","faber"
"516561","lanius"
"516562","sagarius"
"516593","horrearius"
"516593","horrearius"
"516597","aerarius"
"516615","vinarius"
"516617","unguentarius"
"516619","officinator"
"516626","fictor"
"516631","frumentarius"
"516632","mensor"
"516633","curator"
"516633","curator"
"516637","curator"
"516645","curator"
"516645","curator"
"516647","aerarius"
"516658","curator"
"516659","aedifex"
"516662","aerarius"
"516673","scriba"
"516678","tabernarius"
"516680","curator"
"516682","curator"
"516687","curator"
"516687","curator"
"516688","scriba"
"516689","scriba"
"516690","scriba"
"516704","medicus"
"516714","opifex"
"516732","scutarius"
"516735","vexillarius"
"516740","medicus"
"516741","curator"
"516744","eborarius"
"516744","politor"
"516745","medicus"
"516746","argentarius"
"516767","caelator"
"516768","cunarius"
"516768","medicus"
"516769","scriba"
