"LIST-ID","occups"
"193555","faber"
"193556","faber"
"193557","faber"
"193558","faber"
"193559","faber"
"193574","medicus"
"193575","medicus"
"193576","medicus"
"193612","artifex"
"193614","scriba"
"193621","scriba"
"193622","scriba"
"193623","scriba"
"193624","scriba"
"193625","scriba"
"193626","scriba"
"193626","scriba"
"193793","curator"
"193812","scriba"
"193817","scriba"
"193849","curator"
"193850","curator"
"193850","curator"
"193850","curator"
"193850","curator"
"193851","curator"
"193852","curator"
"193852","curator"
"193852","curator"
"193852","curator"
"193853","curator"
"193854","curator"
"193856","curator"
"193882","faber"
"193883","scriba"
"193913","medicus"
"194000","curator"
"194047","arcarius"
"194084","redemptor"
"194099","curator"
"194099","curator"
"194102","scriba"
"194103","arcarius"
"194105","medicus"
"194159","scriba"
"195045","pausarius"
"195047","scriba"
"195416","unguentarius"
"195483","curator"
"195483","pistor"
"195525","parasitus"
"195703","curator"
"195771","curator"
"195776","curator"
"195776","curator"
"195779","faber"
"195783","curator"
"195783","faber"
"195791","faber"
"195799","centonarius"
"195801","poeta"
"195903","exceptor"
"195931","curator"
"195935","faber"
"196010","faber tignuarius"
"196032","curator"
"196032","curator"
"196039","ornatrix"
"196116","officinator"
"196141","negotiator"
"196308","figlinator"
"196406","figulus"
"196455","arcarius"
"196468","figulus"
"196578","faber tignarius"
"196583","faber tignarius"
"196592","vascularius"
"196594","faber tignarius"
"196596","curator"
"196596","curator"
"196598","cerarius"
"196598","scriba"
"196602","nauticarius"
"196602","acceptor"
"196602","mensor"
"196606","curator"
"196608","pellio"
"196610","curator"
"196611","cellarius"
"196614","mensor"
"196615","curator"
"196619","dendrophorus"
"196625","navigans"
"196625","navalis"
"196627","dendrophorus"
"196634","dendrophorus"
"196634","apparator"
"196646","dendrophorus"
"196648","dendrophorus"
"196650","dendrophorus"
"196651","aerarius"
"196665","aerarius"
"196667","dendrophorus"
"196670","faber tignarius"
"196671","navicularius"
"196671","codicarius"
"196672","dendrophorus"
"196689","codicarius"
"196702","negotiator"
"196703","frumentarius"
"196703","acceptor"
"196703","mensor"
"196705","faber tignuarius"
"196706","frumentarius"
"196706","mercator"
"196708","aerarius"
"196710","faber navalis"
"196711","curator"
"196711","faber"
"196712","frumentarius"
"196712","curator"
"196712","curator"
"196712","curator"
"196712","mensor"
"196712","scriba"
"196713","factor"
"196720","curator"
"196722","navicularius"
"196722","codicarius"
"196724","scriba"
"196727","curator"
"196767","lenuncularius"
"196768","lenuncularius"
"196769","lenuncularius"
"196771","lenuncularius"
"196771","curator"
"196772","arcarius"
"196772","arcarius"
"196773","stuppator"
"196774","curator"
"196774","curator"
"196790","pellio"
"196791","lignarius"
"196793","dendrophorus"
"196794","curator"
"196794","curator"
"196794","curator"
"196794","curator"
"196795","dendrophorus"
"196800","structor"
"196801","frumentarius"
"196801","nauticarius"
"196801","mensor"
"196807","faber tignuarius"
"196808","faber"
"196809","faber tignuarius"
"196810","aerarius"
"196813","curator"
"196817","frumentarius"
"196817","codicarius"
"196817","curator"
"196817","curator"
"196817","mensor"
"196822","faber tignuarius"
"196826","vinarius"
"196832","dendrophorus"
"196838","faber tignuarius"
"196848","lenuncularius"
"196853","faber tignuarius"
"196853","cerarius"
"196853","scriba"
"196858","lenuncularius"
"196858","navicularius"
"196859","scaenicus"
"196859","scriba"
"196864","faber"
"196865","curator"
"196868","curator navium"
"196868","frumentarius"
"196868","mensor"
"196869","curator navium"
"196869","dendrophorus"
"196869","mensor"
"196872","faber navalis"
"196874","faber tignuarius"
"196875","faber tignuarius"
"196876","faber navalis"
"196877","aerarius"
"196877","curator"
"196878","faber tignuarius"
"196878","faber tignuarius"
"196878","pistor"
"196878","scriba"
"196879","aerarius"
"196879","vinarius"
"196879","curator"
"196879","curator"
"196879","navalis"
"196899","curator"
"196900","negotiator"
"196908","argentarius"
"196918","faber tignuarius"
"196918","scriba"
"196919","faber tignuarius"
"196919","scriba"
"196921","curator"
"196924","marmorarius"
"196929","faber tignuarius"
"196929","negotians"
"196929","vinarius"
"196929","vinarius"
"196929","curator"
"196930","curator"
"196930","curator"
"196937","frumentarius"
"196937","mensor"
"196944","faber"
"196945","curator"
"196945","faber"
"196947","faber navalis"
"196957","curator"
"196964","argentarius"
"196964","coactor"
"196965","medicus"
"196967","purpurarius"
"197458","fontanus"
"197522","ollarius"
"197615","ollarius"
"197827","factor"
"198072","mensor"
"198304","curator"
"198351","frumentarius"
"198352","mensor"
"198354","curator navium"
"198354","dominus navium"
"198354","frumentarius"
"198354","aerarius"
"198354","mercator"
"198356","lenuncularius"
"198356","navigiarius"
"198356","codicarius"
"198357","aerarius"
"198378","scriba"
"198407","faber tignarius"
"198412","navicularius"
"198489","conditor"
"198494","lyntrarius"
"198549","frumentarius"
"198551","curator navium"
"198555","restio"
"198556","navalis"
"198559","curator"
"198560","curator"
"198604","frumentarius"
"198604","mensor"
"198610","frumentarius"
"198610","mensor"
"198611","pantomimus"
"198612","curator"
"198616","faber tignuarius"
"198628","faber tignuarius"
"198642","pistor"
"198643","aerarius"
"198643","faber"
"198644","pistor"
"198644","pistor"
"198650","curator"
"198651","curator"
"198665","curator"
"198666","curator"
"198669","medicus"
"198959","aerarius"
"199100","aerarius"
"199261","officinator"
"199380","lenuncularius"
"199380","curator"
"199386","scapharius"
"199386","scapharius"
"199392","negotians"
"199392","vinarius"
"199396","scriba"
"199397","curator"
"199399","faber tignuarius"
"199400","faber tignuarius"
"199400","curator"
"199400","curator"
"199400","scriba"
"199402","faber"
"199403","faber"
"199404","faber tignuarius"
"199405","faber tignuarius"
"201211","aerarius"
"201928","faber tignuarius"
"202027","frumentarius"
"202027","mensor"
"202376","vinarius"
"202378","negotians"
"202379","mensor"
"202381","curator"
"202392","faber"
"202405","curator"
"202427","pistor"
"202467","holitor"
"202481","stuppator"
"202489","frumentarius"
"202489","mensor"
"202492","aerarius"
"202493","scriba"
"202497","lenuncularius"
"202502","vinarius"
"202616","frumentarius"
"202618","curator"
"202635","mensor"
"202712","faber tignuarius"
"202961","pistor"
"202966","stuppator"
"203374","lenuncularius"
"203375","lenuncularius"
"203376","faber navalis"
"203386","faber tignarius"
"203546","fullo"
"203547","fullo"
"203616","arcarius"
"203617","aurifex"
"203619","coronarius"
"203621","faber aerarius"
"203622","fidicinus"
"203625","lecticarius"
"203627","faber ferrarius"
"203630","vitor"
"203658","nauta"
"203669","cellarius"
"203683","pecuarius"
"203683","mercator"
"203691","argentarius"
"203691","coactor"
"203724","curator"
"203727","curator"
"203727","curator"
"203727","sartor"
"203727","tector"
"203736","curator"
"203743","scriba"
"203744","curator"
"203745","curator"
"203761","faber"
"203762","faber"
"203772","curator"
"203772","curator"
"203772","curator"
"203775","aerarius"
"203777","pantomimus"
"203777","parasitus"
"203781","faber"
"203787","parasitus"
"203788","faber"
"203794","albarius"
"203802","faber tignuarius"
"203808","faber tignuarius"
"203810","curator"
"203814","gladiator"
"203814","curator"
"203814","curator"
"203815","gladiator"
"203820","faber"
"203829","medicus"
"203831","mensor"
"203833","argentarius"
"203834","unctrix"
"204140","aedifex"
"204246","curator"
"204247","curator"
"204248","curator"
"204443","officinator"
"204475","artifex"
"204553","aerarius"
"204576","lanius"
"204597","aerarius"
"204718","conditor"
"204719","faber tignuarius"
"204805","medicus"
"205273","dealbator"
"205292","gallinarius"
"205292","copo"
"205386","caupo"
"205423","gallinarius"
"205534","plostrarius"
"205534","lignarius"
"205539","agricola"
"205544","caupo"
"205547","saccarius"
"205552","coronarius"
"205587","caupo"
"205649","dissignator"
"205682","copo"
"205732","clibanarius"
"205765","aurifex"
"205799","tonsor"
"205809","sagarius"
"205827","dissignator"
"205881","caupo"
"205894","piscicapus"
"205939","offector"
"205962","pistor"
"206041","lignarius"
"206050","lignarius"
"206253","fornacator"
"206287","athleta"
"206289","gladiator"
"206290","athleta"
"206294","gladiator"
"206299","redemptor"
"206305","gladiator"
"206308","gladiator"
"206309","gladiator"
"206310","gladiator"
"206311","gladiator"
"206313","gladiator"
"206832","coctor"
"206942","libarius"
"206943","libarius"
"207017","copo"
"207088","scriptor"
"207407","unguentarius"
"207720","curator"
"207727","curator"
"207787","scriptor"
"207807","essedarius"
"207807","essedarius"
"207807","retiarius"
"208232","fullo"
"208437","vestiarius"
"208900","lupinarius"
"208954","fullo"
"208956","fullo"
"208980","copo"
"208990","scriptor"
"209139","aerarius"
"209317","gladiator"
"209318","athleta"
"209319","gladiator"
"209319","gladiator"
"209382","copo"
"209573","copo"
"209585","fullo"
"209591","fullo"
"209593","fullo"
"209769","essedarius"
"209770","essedarius"
"209829","retiarius"
"209829","medicus"
"209832","retiarius"
"209887","essedarius"
"209891","arcarius"
"210183","architectus"
"210221","architectus"
"210761","copo"
"210819","scaenicus"
"210825","mensor"
"210827","mensor"
"211913","copo"
"212026","coctor"
"212053","cocus"
"212311","faber"
"212349","scriba"
"212437","pomarius"
"212448","pistor"
"212725","sutor"
"212867","veterarius"
"213034","infector"
"213212","gladiator"
"213220","athleta"
"213221","lorarius"
"213223","gladiator"
"213223","gladiator"
"213224","athleta"
"213346","fullo"
"213555","textor"
"213586","fullo"
"214029","scriptor"
"214034","tonsor"
"214192","tonsor"
"214596","venator"
"214716","copo"
"215453","unguentarius"
"215490","gladiator"
"215499","gladiator"
"215501","athleta"
"215505","gladiator"
"215510","gladiator"
"215511","gladiator"
"215512","gladiator"
"215513","gladiator"
"215517","gladiator"
"215518","gladiator"
"215525","gladiator"
"215692","poeta"
"215815","agricola"
"215815","cretaria"
"215815","propola"
"215971","mimus"
"216286","pictor"
"216324","gladiator"
"216324","gladiator"
"216325","gladiator"
"216329","negotiator"
"216333","faber"
"216334","faber"
"216342","curator"
"216342","faber"
"216358","fullo"
"216390","architectus"
"216401","faber"
"216419","arcarius"
"216421","structor"
"216450","unguentarius"
"216517","faber"
"216618","cisiarius"
"216630","scriba"
"216631","pantomimus"
"216631","gladiator"
"216631","gladiator"
"216631","athleta"
"217085","figulus"
"217275","magnarius"
"217667","architectus"
"217688","scabillarius"
"217688","gladiator"
"217868","argentarius"
"217907","gladiator"
"218382","argentarius"
"218480","colorator"
"218562","nummularius"
"218571","topiarius"
"218610","medicus"
"218613","marmorarius"
"218613","redemptor"
"218627","curator"
"218628","curator"
"218633","curator"
"218634","curator"
"218635","possessor"
"218645","retiarius"
"218653","venator"
"218664","architectus"
"218686","scabillarius"
"218687","scabillarius"
"218691","scabillarius"
"218692","marmorarius"
"218735","faber"
"218760","pollio"
"218761","scriba"
"218768","glutinator"
"218769","plumbarius"
"218774","topiarius"
"218778","architectus"
"218783","vexillarius"
"218785","frumentarius"
"218792","aedifex"
"218794","curator"
"218794","curator"
"218795","dendrophorus"
"218795","dendrophorus"
"218802","mercator"
"218804","curator"
"218804","curator"
"218809","curator"
"218810","faber"
"218818","curator"
"218818","curator"
"218824","factor"
"218826","curator"
"218852","curator"
"218863","negotiator sagarius"
"218864","marmorarius"
"218906","argentarius"
"218907","coronarius"
"218912","faber intestinarius"
"218913","faber tignarius"
"218916","retiarius"
"218918","sacomarius"
"218918","sacomarius"
"218918","mensor"
"218918","mensor"
"218919","negotiator"
"218923","ornatrix"
"218929","ornatrix"
"218930","ornatrix"
"218933","paenularius"
"218934","pantomimus"
"218937","pictor"
"218939","purpurarius"
"218940","scriba"
"218940","scriba"
"218941","scriba"
"218942","scriba"
"218943","scriba"
"218944","scriba"
"218945","structor"
"218949","tonsor"
"219720","utricularius"
"220426","scriba"
"220429","curator"
"220431","curator"
"220437","negotiator vascularius"
"220437","argentarius"
"220455","pantomimus"
"220455","gladiator"
"220455","parasitus"
"220505","scriba"
"220505","scriba"
"220505","faber"
"220506","pantomimus"
"220506","gladiator"
"220506","parasitus"
"220507","curator"
"220512","figulus"
"220542","medicus"
"220588","medicus"
"220644","argentarius"
"220653","pomarius"
"220653","aedifex"
"220731","scriptor"
"220790","unguentarius"
"220849","curator"
"220861","curator"
"220862","curator"
"220863","curator"
"220864","curator"
"220866","curator"
"220875","curator"
"220910","armamentarius"
"220910","scriba"
"220928","dendrophorus"
"220928","curator"
"220945","curator"
"221005","scriba"
"221005","faber"
"221049","venator"
"221085","curator"
"221106","dendrophorus"
"221107","dendrophorus"
"221107","curator"
"221107","faber"
"221108","curator"
"221108","scriba"
"221112","mensor"
"221112","mensor"
"221135","scriba"
"221146","mercator"
"221146","vinarius"
"221159","salarius"
"221159","faber"
"221506","pistor"
"221512","colorator"
"221554","faber"
"221556","faber"
"221558","negotiator iuvencario"
"221631","redemptor"
"221657","curator"
"221691","curator"
"221691","curator"
"221691","curator"
"221696","scriba"
"221697","specularius"
"221770","architectus"
"221770","navalis"
"221771","coronarius"
"221854","curator"
"221873","dendrophorus"
"221873","dendrophorus"
"221912","medicus"
"221963","aerarius"
"221963","curator"
"221965","curator"
"221965","curator"
"221994","gladiator"
"222009","pantomimus"
"222044","medicus"
"222046","medicus"
"222099","vestiarius"
"222100","medicus"
"222164","curator"
"222209","faber"
"222217","gladiator"
"222217","faber"
"222225","topiarius"
"222230","pictor"
"222236","structor"
"222239","circitor"
"222291","factor"
"222386","mensor"
"222391","curator"
"222566","faber"
"222576","curator"
"222580","faber"
"222581","scriba"
"222594","architectus"
"222597","cisiarius"
"222706","sagarius"
"222707","unguentarius"
"222846","curator"
"222868","tibicinus"
"222870","margaritarius"
"222889","curator"
"222893","aerarius"
"222893","curator"
"222897","scriba"
"222910","curator"
"222919","frumentarius"
"222932","curator"
"222938","curator"
"222938","curator"
"222938","curator"
"222938","curator"
"222940","curator"
"222944","curator"
"222945","aerarius"
"222945","curator"
"222946","vexillarius"
"222946","curator"
"222947","navicularius"
"222951","aerarius"
"222951","curator"
"222953","curator"
"222954","curator"
"222959","aerarius"
"222961","curator"
"222964","faber"
"222965","curator"
"222965","scriba"
"222982","medicus"
"222984","faber"
"222984","faber"
"222986","scriba"
"222988","topiarius"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","circitor"
"222989","decanus"
"222989","decanus"
"222989","decanus"
"222989","decanus"
"222990","curator"
"223003","gladiator"
"223012","curator"
"223013","curator"
"223013","scriba"
"223013","faber"
"223014","curator"
"223016","capulator"
"223018","curator"
"223022","parasitus"
"223022","mimus"
"223028","curator"
"223029","curator"
"223038","scriba"
"223056","medicus"
"223057","siricarius"
"223058","siricarius"
"223059","mensor"
"223060","scriba"
"223265","frumentarius"
"223265","codicarius"
"223265","mercator"
"223265","pistor"
"223268","faber"
"223271","curator"
"223273","aerarius"
"223273","curator"
"223277","curator"
"223281","scriba"
"223286","pantomimus"
"223287","curator"
"223290","curator"
"223426","medicus"
"223561","unguentarius"
"223575","frumentarius"
"223575","gerulus"
"223631","curator"
"223631","curator"
"223685","curator"
"223691","faber"
"223702","curator"
"223704","curator"
"223716","aerarius"
"223741","faber tignarius"
"223741","faber"
"223747","curator"
"223750","curator"
"223763","medicus"
"223763","medicus"
"223766","margaritarius"
"223767","structor"
"223852","coactor"
"223913","figulus"
"224112","curator"
"224112","faber"
"224121","arcarius"
"224127","frumentarius"
"224127","frumentarius"
"224128","faber"
"224136","faber tignuarius"
"224143","agricola"
"224144","tector"
"224354","tonsor"
"224397","curator"
"224406","curator"
"224439","faber ferrarius"
"224439","dendrophorus"
"224441","dendrophorus"
"224441","faber"
"224465","faber"
"224471","faber"
"224472","possessor"
"224477","faber"
"224478","faber"
"224481","faber"
"224482","curator"
"224482","curator"
"224514","scriba"
"224524","tibicinus"
"224525","faber"
"224527","medicus"
"224747","tonstrix"
"224788","faber"
"224789","dendrophorus"
"224789","curator"
"224857","armamentarius"
"224857","architectus"
"224875","faber"
"224908","aerarius"
"224908","curator"
"224949","centonarius"
"224957","curator"
"224957","faber"
"224958","faber"
"224961","faber"
"225022","conditor"
"225137","faber"
"225139","aerarius"
"225149","faber"
"225149","faber"
"225150","sarcinator"
"225151","refector pectinarius"
"225172","faber"
"225195","marmorarius"
"225204","nauta"
"225320","faber"
"225357","piscator"
"225384","centonarius"
"225427","faber"
"225539","curator"
"225539","curator"
"225539","curator"
"225627","officinator"
"225629","seplasiarius"
"225629","curator"
"225678","aerarius"
"225678","curator"
"225679","faber"
"225680","centonarius"
"225695","centonarius"
"225789","faber centonarius"
"225789","dendrophorus"
"225791","purpurarius"
"225826","curator"
"225835","faber"
"225839","curator"
"225864","tonsor"
"225888","poeta"
"225908","faber"
"225913","scriba"
"226028","aerarius"
"226033","mensor"
"226034","faber"
"226035","faber"
"226038","faber"
"226039","faber"
"226041","materiarius"
"226042","vestiarius"
"226043","vestiarius"
"226081","negotiator"
"226279","poeta"
"226290","pistor"
"226373","curator"
"226373","curator"
"226374","centonarius"
"226400","curator"
"226408","aerarius"
"226408","curator"
"226408","curator"
"226408","curator"
"226432","fabriciensis"
"226481","aerarius"
"226481","curator"
"226514","centonarius"
"226514","centonarius"
"226514","curator"
"226514","faber"
"226514","faber"
"227323","conditor"
"227670","mensor"
"227974","aerarius"
"227997","medicus"
"227999","copo"
"228001","faber"
"228563","mensor"
"228689","lapidarius"
"229371","pictor"
"229406","officinator"
"229476","loricarius"
"229476","opifex"
"229566","officinator"
"229973","possessor"
"230312","aerarius"
"230312","aerarius"
"230523","fullo"
"230592","faber tignuarius"
"231040","medicus"
"231044","curator"
"231212","faber"
"231786","curator"
"231826","utricularius"
"233680","negotiator vinarius"
"233680","diffusor"
"233680","olearius"
"233794","aerarius"
"233796","arcarius"
"233796","nauta"
"233805","curator"
"233816","nauta"
"233823","nauta"
"233830","dendrophorus"
"233841","faber tignarius"
"233841","artifex"
"233841","tector"
"233857","dendrophorus"
"233858","dendrophorus"
"233860","apparator"
"233868","medicus"
"233884","clavicularius"
"233892","negotiator vinarius"
"233906","curator"
"233908","centonarius"
"233909","curator"
"233911","curator"
"233918","scriba"
"233923","aequator monetae"
"233930","librator"
"233936","medicus"
"234001","aerarius"
"234001","curator"
"234001","faber"
"234007","negotiator"
"234007","cretaria"
"234012","negotiator vinarius"
"234012","negotiator"
"234012","nauta"
"234019","curator"
"234019","curator"
"234019","nauta"
"234019","nauta"
"234019","nauta"
"234019","nauta"
"234019","nauta"
"234022","negotiator vinarius"
"234022","curator"
"234037","curator"
"234039","faber tignuarius"
"234042","navicularius"
"234048","argentarius"
"234048","vascularius"
"234048","negotiator"
"234054","negotiator vinarius"
"234054","negotiator vinarius"
"234054","utricularius"
"234054","navigans"
"234054","faber"
"234054","nauta"
"234060","utricularius"
"234060","navigans"
"234060","nauta"
"234061","dendrophorus"
"234061","centonarius"
"234061","curator"
"234061","curator"
"234062","negotiator"
"234063","argentarius"
"234065","faber tignarius"
"234065","negotiator"
"234065","navigans"
"234065","curator"
"234065","nauta"
"234066","curator"
"234066","tignor"
"234066","faber"
"234066","nauta"
"234071","negotiator frumentarius"
"234071","centonarius"
"234071","nauta"
"234077","cretaria"
"234077","faber"
"234078","utricularius"
"234078","annonarius"
"234082","tector"
"234084","utricularius"
"234085","nummularius"
"234092","nauta"
"234094","negotiator"
"234094","navigans"
"234094","curator"
"234094","nauta"
"234095","essedarius"
"234096","utricularius"
"234096","lintiarius"
"234097","negotiator"
"234098","opifex"
"234100","navigans"
"234100","nauta"
"234100","nauta"
"234100","nauta"
"234106","utricularius"
"234106","nauta"
"234110","curator"
"234114","negotiator artis macellariae"
"234116","curator"
"234116","nauta"
"234116","nauta"
"234116","nauta"
"234119","negotiator artis prossariae"
"234119","utricularius"
"234120","argentarius"
"234120","exclussor"
"234120","artifex"
"234121","negotiator"
"234123","dendrophorus"
"234125","nauta"
"234126","faber tignuarius"
"234126","negotiator"
"234127","negotiator"
"234130","negotiator vinarius"
"234130","cretaria"
"234132","negotiator artis ratiariae"
"234133","faber tignarius"
"234136","utricularius"
"234138","nauta"
"234518","conditor"
"235222","faber"
"235375","curator"
"235375","nauta"
"235459","nauta"
"235466","nauta"
"236238","curator"
"236492","tector"
"236559","vestiarius"
"236616","figulus"
"236748","aerarius"
"236749","vexillarius"
"237465","faber"
"237853","unguentarius"
"238363","aerarius"
"238364","curator"
"238372","copo"
"238975","conditor"
"240840","medicus"
"240853","vestiarius"
"240881","vestiarius"
"241023","lapidarius"
"241095","faber"
"241263","argentarius"
"241263","scaurarius"
"241263","scaurarius"
"241263","testarius"
"241263","testarius"
"241263","aerarius"
"241263","circitor"
"241263","circitor"
"241263","artifex"
"241263","artifex"
"241263","flator"
"241263","sutor"
"241263","sutor"
"241263","sutor"
"241263","sutor"
"241391","mensor"
"241403","piscator"
"241470","faber"
"241473","faber"
"241477","faber"
"243362","tector"
"243570","nauta"
"244134","medicus"
"244141","scaenicus"
"244146","frumentarius"
"244146","curator"
"244157","margaritarius"
"244159","nummularius"
"244160","retiarius"
"244427","faber"
"244570","faber"
"244734","faber"
"244737","faber"
"244814","cornicen"
"244949","medicus"
"245085","artifex"
"245113","medicus"
"246405","codicarius"
"246425","curator"
"247141","marmorarius"
"247533","medicus"
"247746","officinator"
"247933","curator"
"247935","faber"
"247939","curator"
"247951","curator"
"247973","curator"
"248196","scholasticus"
"248328","curator"
"248330","vexillarius"
"248412","curator"
"248415","curator"
"248472","curator"
"248473","curator"
"248478","scholasticus"
"248545","curator"
"248589","medicus"
"248634","faber"
"248717","structor"
"248981","curator"
"249169","argentarius"
"249185","curator"
"249214","argentarius"
"249217","mensor"
"249233","curator"
"249239","lanius"
"249272","scriba"
"249290","curator"
"249294","dendrophorus"
"249302","caupo"
"249321","structor"
"249324","lanius"
"249517","scaenicus"
"249560","sarcinator"
"249580","dendrophorus"
"249587","curator"
"249608","medicus"
"249610","unctor"
"249611","claustrarius"
"249612","claustrarius"
"249613","faber argentarius"
"249613","argentarius"
"249613","caelator"
"249615","aerarius"
"250300","officinator"
"250321","cocus"
"251372","lecticarius"
"251518","scaenicus"
"251560","curator"
"251560","pistor"
"251577","medicus"
"252037","vexillarius"
"252075","quadratarius"
"252076","quadratarius"
"252097","scriba"
"252097","scriba"
"252112","quadratarius"
"252154","quadratarius"
"252231","curator"
"252397","medicus"
"252639","medicus"
"252743","faber"
"252762","faber"
"253147","vestiarius"
"253611","statuarius"
"254414","circitor"
"255289","sagittarius"
"255289","sagittarius"
"255289","sagittarius"
"255289","sagittarius"
"255355","vascularius"
"255365","curator"
"255566","sagittarius"
"255566","sagittarius"
"255678","faber"
"255737","fullo"
"255821","negotiator"
"256115","calcariensis"
"256428","fullo"
"256634","sutor"
"256650","figulus"
"256676","sutor"
"256777","sagittarius"
"257321","sagittarius"
"258083","frumentarius"
"259857","dendrophorus"
"259857","curator"
"259858","dendrophorus"
"259858","curator"
"259861","scaenicus"
"259864","scaenicus"
"259865","scaenicus"
"259873","curator"
"259916","scaenicus"
"259941","curator"
"259941","curator"
"259941","curator"
"259941","curator"
"259953","aerarius"
"259953","curator"
"259972","faber"
"259994","scaenicus"
"259995","scaenicus"
"259996","scaenicus"
"259997","scaenicus"
"260019","scaenicus"
"260020","scaenicus"
"260021","scaenicus"
"260047","negotiator"
"260049","scaenicus"
"260051","scaenicus"
"260055","arenarius"
"260055","sartor"
"260914","scaenicus"
"260930","scaenicus"
"261117","conditor"
"261125","scaenicus"
"261155","vestiarius"
"261647","scriptor"
"261651","quadratarius"
"261906","sector"
"261926","offector"
"261927","sartor"
"262179","ornatrix"
"262179","ornatrix"
"262384","sagittarius"
"262613","curator"
"262905","curator"
"262907","arcarius"
"263787","curator"
"263838","curator"
"263888","curator"
"264015","medicus"
"264354","anularius"
"264357","anularius"
"264361","vexillarius"
"264361","vexillarius"
"264361","curator"
"264362","armamentarius"
"264362","curator"
"264364","armamentarius"
"264364","pecuarius"
"264364","pequarius"
"264364","cornicen"
"264400","pollio"
"264405","frumentarius"
"264405","arcarius"
"264431","curator"
"264456","faber"
"264490","curator"
"264527","pecuarius"
